Team,mu,sigma,Score,Rank
4348,16.735798552740196,1.7822608703508882,11.389015941687532,4828.0
5100,19.72182594540942,2.778260287498539,11.387045082913804,4829.0
2488,22.90695220298404,3.8417301105646358,11.381761871290134,4830.0
3764,20.3726686650187,3.0049880250050487,11.357704590003554,4831.0
1112,19.564510664918814,2.7363416501129545,11.35548571457995,4832.0
7264,19.40575557293424,2.6850978991258643,11.350461875556647,4833.0
7314,17.94050708821538,2.1985253776251303,11.34493095533999,4834.0
3116,19.66239087431325,2.7747653450259273,11.338094839235467,4835.0
3413,18.825768061474168,2.496227726515226,11.33708488192849,4836.0
883,22.994797050046603,3.8860717619716056,11.336581764131786,4837.0
7512,24.56604585092203,4.413377015409122,11.325914804694666,4838.0
2837,23.283836574584136,3.990124414892698,11.31346332990604,4839.0
5616,18.3173325610832,2.336055400729858,11.309166358893627,4840.0
2057,18.49966632976801,2.399118325769972,11.302311352458096,4841.0
1407,29.29569004480334,5.999070189727445,11.298479475621004,4842.0
7537,23.527007487683356,4.081083217410106,11.283757835453038,4843.0
6827,25.30736274874388,4.674571054992544,11.283649583766248,4844.0
2396,19.712841645429343,2.8107423005703174,11.280614743718392,4845.0
6232,18.346575596618255,2.355440062221901,11.280255409952552,4846.0
4847,17.33647254757797,2.020158925569486,11.275995770869512,4847.0
2176,22.3830625842274,3.704080609324036,11.270820756255292,4848.0
406,16.77233760779694,1.8338918083005904,11.270662182895167,4849.0
6581,16.709528719877973,1.8145559757800456,11.265860792537836,4850.0
7147,17.667755688764515,2.1373592441662743,11.255677956265693,4851.0
7808,19.4078301968784,2.7179758890497743,11.253902529729078,4852.0
1628,26.24417834461154,4.999441214047937,11.245854702467732,4853.0
6830,19.17671948629778,2.6442070285273225,11.244098400715814,4854.0
3744,25.233590792548956,4.664409334375152,11.2403627894235,4855.0
1172,22.362100790941565,3.707352691209151,11.240042717314111,4856.0
3356,17.175775959188545,1.9786236086725704,11.239905133170835,4857.0
7020,17.60276470485931,2.121110670634935,11.239432692954505,4858.0
2859,20.381823112367844,3.0481485675837954,11.237377409616457,4859.0
2406,22.17010919278785,3.6443724631861243,11.236991803229479,4860.0
2447,22.61315805632323,3.793049016481616,11.234011006878381,4861.0
2925,20.68269628716265,3.150960639458519,11.229814368787093,4862.0
7528,20.38775824141586,3.055551801222501,11.221102837748356,4863.0
2843,21.49628786823912,3.42560781363534,11.219464427333099,4864.0
6920,21.485276661267758,3.422162528730341,11.218789075076735,4865.0
4331,17.876198757580347,2.219535088013528,11.217593493539763,4866.0
6575,20.614358264528807,3.1325141926749813,11.216815686503864,4867.0
6456,19.134719860092257,2.6394597780033036,11.216340526082346,4868.0
6441,21.015047152405188,3.2663508196609765,11.215994693422259,4869.0
2675,25.771776266681616,4.8530799223231025,11.212536499712309,4870.0
3829,20.13056559088585,2.9735416711961262,11.209940577297473,4871.0
7158,20.207193579026015,3.0004426395041355,11.20586566051361,4872.0
6642,16.47867562667272,1.7628345195477253,11.190172068029547,4873.0
6532,16.97836450295807,1.9302392268513098,11.18764682240414,4874.0
7162,20.424265585084004,3.079370135523139,11.186155178514587,4875.0
6433,23.249927456958996,4.021714789899023,11.184783087261927,4876.0
2947,18.972804019462814,2.5967593537011164,11.182525958359465,4877.0
7593,20.46355093979018,3.094136131517635,11.181142545237277,4878.0
6240,16.790544412214363,1.8706257095201415,11.178667283653938,4879.0
1513,18.459630622144186,2.428611225023067,11.173796947074985,4880.0
6400,20.979224293149024,3.2690811618000666,11.171980807748824,4881.0
2919,21.34734326103589,3.3925230327927234,11.169774162657719,4882.0
7331,21.486471728264462,3.4408033074110973,11.164061806031171,4883.0
3343,22.462413339849775,3.7664678655519386,11.163009743193959,4884.0
4834,20.73898719661287,3.193559339068664,11.15830917940688,4885.0
3858,19.719502536635666,2.8546570720543367,11.155531320472656,4886.0
4751,20.643092363060582,3.162569537146013,11.155383751622542,4887.0
6708,20.280548393442608,3.0418563961921614,11.154979204866123,4888.0
5958,20.54272166625805,3.132701567207753,11.14461696463479,4889.0
7059,19.668812653620442,2.842663413071782,11.140822414405097,4890.0
3376,17.771428635267725,2.2119017626672077,11.1357233472661,4891.0
5564,19.629328072219312,2.8328720414486472,11.13071194787337,4892.0
6459,18.41903377895567,2.429477584349358,11.130601025907595,4893.0
6399,22.37355612665019,3.747985684294225,11.129599073767514,4894.0
3286,18.797055105308683,2.559684621669733,11.118001240299485,4895.0
3233,19.906204271102773,2.9294271621487784,11.117922784656438,4896.0
7816,19.793382971441048,2.892826513771857,11.114903430125477,4897.0
7563,23.15480699589963,4.014622704378715,11.110938882763486,4898.0
5500,19.02757143581811,2.639568232902486,11.108866737110652,4899.0
7787,20.857946141857685,3.256548940399409,11.088299320659457,4900.0
7562,25.555150090045043,4.82269058299091,11.087078341072312,4901.0
4517,18.128907835524334,2.351916407428292,11.073158613239457,4902.0
1842,22.54657634164652,3.825508356799652,11.070051271247564,4903.0
5425,24.886507042076317,4.607196969068819,11.064916134869861,4904.0
3156,21.019355467323766,3.318885439862012,11.06269914773773,4905.0
1048,18.98504872087132,2.6419570126873118,11.059177682809384,4906.0
5259,20.46892734693396,3.136872728161237,11.058309162450248,4907.0
6191,17.699922016588552,2.214658122069821,11.055947650379089,4908.0
7171,17.20308335269163,2.0531886738675094,11.0435173310891,4909.0
6426,16.919647325916603,1.9618746662015552,11.034023327311939,4910.0
4839,20.37900101970829,3.1158576360916928,11.031428111433213,4911.0
5629,22.69503675642947,3.889021960534071,11.027970874827258,4912.0
7326,20.373318695439888,3.1156282412370233,11.026433971728817,4913.0
4535,20.62563770751639,3.2000088587530198,11.02561113125733,4914.0
5543,24.03738645371277,4.341539304367909,11.012768540609045,4915.0
5140,23.71212432050827,4.23408910041197,11.00985701927236,4916.0
4231,19.11878002609861,2.705183815132224,11.003228580701936,4917.0
1524,23.82240828256911,4.273330439479186,11.002416964131552,4918.0
4727,21.324047151424452,3.4442886924463676,10.991181074085349,4919.0
6028,21.97276129105567,3.664149862152654,10.980311704597707,4920.0
7277,18.659286058608185,2.5605193806286124,10.977727916722348,4921.0
4739,17.691260337475672,2.23840411968583,10.976047978418181,4922.0
5272,22.88513306075352,3.9698439898364875,10.975601091244059,4923.0
5884,24.369301841279565,4.4651923265155435,10.973724861732935,4924.0
7532,22.662008556605148,3.896823169828863,10.97153904711856,4925.0
1054,23.051930265840834,4.0290285128953345,10.96484472715483,4926.0
7519,25.27640747678826,4.770599777435119,10.964608144482906,4927.0
4018,17.498855633871504,2.178334173254987,10.963853114106543,4928.0
6523,22.084439675008092,3.70788278924834,10.960791307263072,4929.0
6643,18.783966883208606,2.6099520367785294,10.954110772873019,4930.0
6650,24.284389534446728,4.44430845578321,10.951464167097098,4931.0
6492,21.777666068346697,3.6105864520608413,10.945906712164174,4932.0
6755,21.067449390035353,3.374583308053014,10.94369946587631,4933.0
5432,19.3592434983875,2.8085523899898224,10.933586328418032,4934.0
2014,18.593650485293033,2.5548219118729163,10.929184749674285,4935.0
2982,17.879422429345485,2.3175117449721125,10.926887194429147,4936.0
758,17.99524920520408,2.3561436567974616,10.926818234811694,4937.0
6975,17.036519065969998,2.0407464616605036,10.914279680988487,4938.0
5772,21.508834169745036,3.5348736659797253,10.90421317180586,4939.0
4773,17.21179844110516,2.1047754313916363,10.897472146930252,4940.0
7910,25.145562072202623,4.75045514131806,10.894196648248442,4941.0
4671,18.73715100956997,2.614635914124866,10.893243267195373,4942.0
3110,15.858598715486952,1.6567246562868199,10.888424746626493,4943.0
2009,21.07716091497688,3.397074447401004,10.885937572773866,4944.0
616,27.804383293966076,5.6408840104193745,10.881731262707952,4945.0
1804,20.83982098848964,3.319500148425989,10.881320543211675,4946.0
3726,24.350113854534335,4.491211174140576,10.876480332112608,4947.0
6649,18.23722855868791,2.453845082480799,10.875693311245513,4948.0
7411,23.776967004434223,4.301117974134565,10.873613082030529,4949.0
3174,24.644981111651806,4.59097301797064,10.872062057739885,4950.0
3475,19.832445653986206,2.9868028662015518,10.87203705538155,4951.0
1830,24.013009749880602,4.380349706583646,10.871960630129665,4952.0
7273,20.181901461170124,3.1083486294172946,10.85685557291824,4953.0
6611,16.398334634373175,1.848254590493353,10.853570862893115,4954.0
7317,21.217818289745974,3.456317425997905,10.84886601175226,4955.0
4227,24.77973558020287,4.645777540143986,10.842402959770912,4956.0
7781,22.977417538941282,4.050157465106208,10.826945143622657,4957.0
6900,20.610240572479633,3.2612854037354317,10.826384361273337,4958.0
6505,17.140140387541425,2.1084968289822936,10.814649900594544,4959.0
5476,20.513849942691344,3.2341806042073293,10.811308130069357,4960.0
5323,20.779996315081256,3.3234424169891983,10.809669064113661,4961.0
6145,18.537642940303353,2.5791525679785985,10.800185236367557,4962.0
2902,16.688945750460864,1.9632120231160863,10.799309681112604,4963.0
3987,19.010989200681156,2.7373234952667533,10.799018714880896,4964.0
4714,18.50869865143337,2.572109768587304,10.792369345671458,4965.0
7410,19.813218688459283,3.010713658945725,10.781077711622109,4966.0
7481,23.556380542693045,4.258637171708177,10.780469027568515,4967.0
7535,19.859225468492536,3.026546916073343,10.779584720272506,4968.0
6583,16.68514512453464,1.970048488067408,10.774999660332416,4969.0
7024,19.57542656617249,2.93653113245507,10.765833168807278,4970.0
4406,17.91228318184631,2.384750208206575,10.758032557226585,4971.0
4753,17.78614534046928,2.3444636586653456,10.752754364473242,4972.0
3775,21.27916827884863,3.5091516858119225,10.751713221412862,4973.0
5694,17.438121675533488,2.2320510594670697,10.741968497132278,4974.0
2975,19.11414927607963,2.7911971130490394,10.740557936932511,4975.0
3503,20.69329622564393,3.322285290744986,10.726440353408973,4976.0
6535,19.256134435825796,2.843954204409483,10.724271822597347,4977.0
4538,17.427873540330204,2.236108335133274,10.719548534930382,4978.0
1330,22.654785635806643,3.9809624009576914,10.71189843293357,4979.0
6371,22.1027824738376,3.80030060306484,10.701880664643081,4980.0
7789,18.666265477961765,2.6554235902001535,10.699994707361306,4981.0
912,19.56003851656755,2.954365731476465,10.696941322138153,4982.0
6751,18.203307723244535,2.5037392748756604,10.692089898617553,4983.0
5670,23.85679409534573,4.3887351241404255,10.690588722924453,4984.0
7750,19.383333854030816,2.8978687303194355,10.68972766307251,4985.0
7040,20.542614260422795,3.2870182770129337,10.681559429383993,4986.0
1484,17.9691994679312,2.430031607346522,10.679104645891634,4987.0
2777,19.69249395319227,3.004747504106835,10.678251440871763,4988.0
3222,25.985803883008916,5.108143244966089,10.66137414811065,4989.0
6923,21.61466219531907,3.651747990230898,10.659418224626377,4990.0
6922,20.233145753641516,3.1924156908858756,10.655898680983888,4991.0
6700,19.004887028494373,2.7853394501798094,10.648868677954944,4992.0
3371,18.745193767644682,2.6992407728942314,10.647471448961989,4993.0
5646,20.790337998160783,3.3815181062696342,10.645783679351881,4994.0
1624,20.819266249065684,3.3914010863456516,10.64506299002873,4995.0
2674,26.404159434308273,5.254597810485118,10.64036600285292,4996.0
5620,23.20505030187554,4.1886133589917804,10.6392102249002,4997.0
1520,19.1390550580584,2.8388487166600282,10.622508908078315,4998.0
5664,15.880250650345006,1.7542521551418868,10.617494184919346,4999.0
5814,21.06228686604665,3.482424062558209,10.615014678372026,5000.0
3162,22.95140654151787,4.112437805185293,10.614093125961992,5001.0
7209,16.909243048477602,2.0988013608823315,10.612838965830608,5002.0
7714,19.045947457441518,2.8149092304392256,10.60121976612384,5003.0
5020,18.452153280658795,2.619008031131632,10.595129187263899,5004.0
5602,24.675759095236454,4.695555708677801,10.589091969203054,5005.0
7672,21.306390575450642,3.574001979560799,10.584384636768245,5006.0
2562,25.637915682588087,5.0180253126397165,10.583839744668937,5007.0
3963,20.178368179201005,3.2076225053422904,10.555500663174133,5008.0
6178,17.600421839501568,2.3498569286181787,10.550851053647031,5009.0
1593,23.15340985164966,4.200868146712034,10.550805411513556,5010.0
1779,19.943175651656176,3.135716989557369,10.53602468298407,5011.0
3380,24.669988441637837,4.713202075860417,10.530382214056585,5012.0
2862,20.227743718134093,3.2324688294721216,10.530337229717729,5013.0
3578,23.16523032019581,4.214366943780958,10.522129488852936,5014.0
2244,21.332572482505906,3.604067946354927,10.520368643441126,5015.0
7316,21.399111337329302,3.6287737462140996,10.512790098687002,5016.0
4275,17.822377634123672,2.4380888115109443,10.50811119959084,5017.0
7262,25.183957392586287,4.892432887052659,10.50665873142831,5018.0
1101,22.59445496143116,4.029447091087705,10.506113688168046,5019.0
1375,19.444546776509167,2.980168864903017,10.504040181800116,5020.0
3150,18.5425309463898,2.679858761907565,10.502954660667104,5021.0
4052,21.638919588667946,3.7122008187790003,10.502317132330944,5022.0
1278,22.564028972169208,4.024630810185222,10.490136541613541,5023.0
7837,19.214876567754494,2.9122697438534253,10.478067336194218,5024.0
2065,21.791362511778214,3.7738865811134477,10.469702768437871,5025.0
3823,19.88814529198649,3.1397514320260407,10.468890995908367,5026.0
7270,17.221912831617356,2.254819502020492,10.45745432555588,5027.0
2514,26.500843336452668,5.349482869411823,10.4523947282172,5028.0
3979,18.222001842253896,2.5935152164204025,10.441456192992689,5029.0
7812,20.322811332179075,3.294407181287932,10.43958978831528,5030.0
5625,16.734829833930615,2.103331917214015,10.42483408228857,5031.0
2008,17.837268875235708,2.471298369546976,10.423373766594779,5032.0
2769,20.335238350042285,3.304091321876537,10.422964384412674,5033.0
4651,21.078579574745977,3.552884965768339,10.41992467744096,5034.0
7915,23.260303794632176,4.2801423756677615,10.419876667628891,5035.0
1464,24.156286154796742,4.57892628869121,10.419507288723114,5036.0
4367,25.10128800445772,4.89439932375615,10.418090033189273,5037.0
6380,20.582148681455966,3.3891004746219813,10.414847257590022,5038.0
2254,21.875153548522498,3.8206288564260213,10.413266979244433,5039.0
6374,26.033411421890793,5.207444954487468,10.411076558428388,5040.0
7894,22.13083869580461,3.907309798419577,10.40890930054588,5041.0
529,16.103437613836146,1.898406246515754,10.408218874288885,5042.0
6739,17.029182569982762,2.2071403676102492,10.407761467152014,5043.0
4258,23.978533450469143,4.524025682162091,10.406456403982869,5044.0
5233,17.708238626939373,2.435555195764085,10.401573039647118,5045.0
5423,18.878075672020366,2.827857685083708,10.394502616769241,5046.0
7774,22.839004289500867,4.157920335993902,10.365243281519161,5047.0
7073,17.578510209863843,2.405200489227218,10.362908742182189,5048.0
5701,16.72577818205146,2.1235548633310763,10.355113592058231,5049.0
2571,20.199186799081428,3.281674996133532,10.354161810680832,5050.0
7210,17.33377447346719,2.3273239282320684,10.351802688770986,5051.0
5838,23.905951231904478,4.519778009348987,10.346617203857516,5052.0
7297,23.877707379961386,4.511630245581014,10.342816643218342,5053.0
7609,22.829262927062935,4.167273087449607,10.327443664714114,5054.0
546,21.117251918996377,3.5970846692491922,10.3259979112488,5055.0
4566,21.00403663872396,3.5610505872977933,10.32088487683058,5056.0
2965,17.462361665962984,2.3818808992765264,10.316718968133404,5057.0
5444,20.390926943757567,3.3616436701603805,10.305995933276424,5058.0
7150,16.834289052295635,2.1762934887093524,10.305408586167577,5059.0
7777,21.912939807556693,3.8708198205198316,10.300480345997197,5060.0
2743,26.336743700338907,5.345802174972392,10.29933717542173,5061.0
1656,18.865214684211754,2.855738478496867,10.297999248721153,5062.0
6585,20.095154081919073,3.2682879904156947,10.29029011067199,5063.0
6981,18.78387477390581,2.8312090081534116,10.290247749445577,5064.0
7534,18.956521844456287,2.888916454922608,10.289772479688462,5065.0
6402,17.8831225193186,2.5349492115507073,10.278274884666478,5066.0
4919,16.693882380887302,2.1419057604474916,10.268165099544827,5067.0
3766,19.321356691636996,3.0180694572460802,10.267148319898755,5068.0
7564,19.85505566187262,3.197802043276438,10.261649532043306,5069.0
2681,22.174312807929006,3.971566788551492,10.25961244227453,5070.0
3086,22.73342877934304,4.16088410526417,10.25077646355053,5071.0
7406,23.206228379877896,4.31959033141241,10.247457385640665,5072.0
5405,24.391847228822986,4.7170967799571555,10.24055688895152,5073.0
1135,22.635319075360073,4.131631668518775,10.240424069803748,5074.0
974,18.152413868781274,2.6392303915622803,10.234722694094433,5075.0
3788,17.30654157242012,2.3589612864236966,10.22965771314903,5076.0
7212,18.87362393247073,2.8816659477460473,10.228626089232586,5077.0
6950,23.751081694249233,4.512066402099711,10.214882487950101,5078.0
6319,18.781872595095088,2.8567006216760107,10.211770730067055,5079.0
3973,19.175060342934422,2.9886619972912567,10.209074351060652,5080.0
6601,19.789894116405804,3.194694738827178,10.20580989992427,5081.0
5898,21.582584411141166,3.7936587434171942,10.201608180889583,5082.0
7670,21.81349384995285,3.8711199329436985,10.200134051121754,5083.0
6730,19.65077032131246,3.1504644631787593,10.199376931776182,5084.0
4249,24.748133751384167,4.851184855085977,10.194579186126235,5085.0
1222,19.240513302640263,3.015763080113644,10.19322406229933,5086.0
4245,19.202647334112303,3.0083408281420887,10.177624849686037,5087.0
5116,20.98118765182893,3.6018349814455757,10.175682707492202,5088.0
2127,20.594495011420165,3.472938880857095,10.17567836884888,5089.0
5652,17.505826810409737,2.445315867540773,10.169879207787417,5090.0
6658,17.608110639015816,2.4813668153135624,10.164010193075129,5091.0
6231,23.26006633274803,4.365407566753252,10.163843632488273,5092.0
7167,19.19541656423472,3.011533049267117,10.160817416433368,5093.0
5070,16.015638102667705,1.9536794430219895,10.154599773601737,5094.0
6428,16.159806427351587,2.0048551878574523,10.145240863779229,5095.0
6034,18.22169095970586,2.6948081437160187,10.137266528557804,5096.0
7490,23.85517435196728,4.573510537966421,10.134642738068013,5097.0
7143,16.551779894708528,2.1496042737634746,10.102967073418103,5098.0
1022,26.762794510172746,5.554785522621204,10.098437942309133,5099.0
6834,20.089834128989665,3.3307803253364185,10.097493152980409,5100.0
4062,24.019062523474652,4.6456926081585825,10.081984698998905,5101.0
1476,19.28701315115251,3.0691389228459873,10.079596382614548,5102.0
2573,19.77141709854015,3.2329141851332146,10.072674543140508,5103.0
2747,16.849210153448475,2.2610340220154304,10.066108087402183,5104.0
7505,23.898801980726613,4.610975139029432,10.065876563638316,5105.0
5720,17.480046538036678,2.472856414184963,10.06147729548179,5106.0
5311,22.95639929526072,4.29940598459869,10.05818134146465,5107.0
1550,18.863383664864614,2.9365745765368247,10.053659935254139,5108.0
1589,27.83114779023802,5.928322817165494,10.046179338741538,5109.0
2033,25.431678333421036,5.129746665723495,10.042438336250552,5110.0
7826,19.543098050610286,3.1691111138862023,10.03576470895168,5111.0
1621,21.779120145807347,3.9154213970988434,10.032855954510817,5112.0
2759,21.52095453436371,3.8331001612301803,10.02165405067317,5113.0
4532,20.350003466714828,3.4429027647873216,10.021295172352863,5114.0
5820,20.33059316772609,3.436597806511168,10.020799748192585,5115.0
3420,25.82227178111266,5.267540724053446,10.019649608952324,5116.0
3154,20.98749684168604,3.6569549478830012,10.016631998037035,5117.0
5739,20.37024685688301,3.4514823490511604,10.015799809729529,5118.0
1950,19.49796378015008,3.161733228430069,10.012764094859874,5119.0
4790,25.191623759748722,5.0606725180593815,10.009606205570577,5120.0
1603,21.858981858508116,3.949927495040208,10.009199373387492,5121.0
7442,23.626115913606018,4.539199181583222,10.00851836885635,5122.0
7695,19.44951249991849,3.1477998565690366,10.006112930211382,5123.0
4832,19.887134192430413,3.2953509313915617,10.001081398255728,5124.0
7906,19.6127455250124,3.2040217511072235,10.00068027169073,5125.0
1820,20.354338137433675,3.451257562624942,10.000565449558849,5126.0
3129,21.749898536285517,3.9186666958867136,9.993898448625377,5127.0
2707,17.292051571895723,2.4336913161931726,9.990977623316205,5128.0
6850,21.327692093850114,3.7800945637747874,9.987408402525752,5129.0
5595,17.474381805824454,2.502925181338206,9.965606261809835,5130.0
7810,18.975321389143755,3.0058565269328272,9.957751808345273,5131.0
3703,17.424456568156316,2.4889515834410676,9.957601817833114,5132.0
5400,16.56483833541173,2.2064756916992136,9.945411260314089,5133.0
3884,22.924122027966213,4.327527363836836,9.941539936455705,5134.0
5863,17.860696868628565,2.640166784842725,9.940196514100391,5135.0
6218,18.239424705822902,2.7664478521810842,9.94008114927965,5136.0
3532,15.597197978476782,1.8878738178594658,9.933576524898385,5137.0
6045,18.917083168957284,2.9966392373224147,9.92716545699004,5138.0
3776,20.198943873701097,3.4260999954411444,9.920643887377665,5139.0
7091,17.971466587686248,2.6842259371581916,9.918788776211674,5140.0
7417,17.949651272994803,2.6776750780055485,9.916626038978158,5141.0
2803,17.616274210909552,2.567398914150884,9.914077468456899,5142.0
6821,17.49905369660455,2.528330759999128,9.914061416607165,5143.0
4830,18.0627875329983,2.7177887481593164,9.90942128852035,5144.0
7578,21.85834273956186,3.986585651692779,9.898585784483522,5145.0
4606,22.255357842211275,4.119900164467566,9.895657348808577,5146.0
7323,19.44943235629712,3.186253106586758,9.890673036536846,5147.0
7561,22.02044725687682,4.044301451986198,9.887542900918227,5148.0
5761,24.585921913573433,4.899622717013122,9.887053762534068,5149.0
4764,16.77794475709005,2.2977220066281996,9.884778737205451,5150.0
1355,20.707103170476376,3.6085450570520083,9.881467999320352,5151.0
6410,18.010423138147424,2.7103156662310917,9.879476139454148,5152.0
7035,18.690208142366743,2.9369601954924622,9.879327555889356,5153.0
6015,18.621103877248192,2.9140223640021947,9.879036785241608,5154.0
6641,22.628920084526573,4.254497885554088,9.86542642786431,5155.0
5580,20.38585327205964,3.5088849916170326,9.859198297208543,5156.0
7484,24.171654285726856,4.772416407985038,9.85440506177174,5157.0
6134,20.241597277226735,3.4634447930389527,9.851262898109876,5158.0
7730,22.428198637986323,4.1933910822530605,9.848025391227143,5159.0
1654,18.869305521263637,3.009115828574346,9.8419580355406,5160.0
1315,22.38289879312801,4.181788508199678,9.837533268528976,5161.0
6525,19.57472745133455,3.2470141724917947,9.833684933859166,5162.0
6559,16.822096639544906,2.331137609874735,9.828683809920701,5163.0
2026,21.980450063132626,4.051240800435088,9.826727661827363,5164.0
4489,18.41067964623412,2.8622857914257582,9.823822271956844,5165.0
3195,20.33145871994683,3.50683404594561,9.81095658211,5166.0
3722,18.24776261637547,2.813173625070527,9.80824174116389,5167.0
3188,23.595524567679988,4.5961655015961576,9.807028062891515,5168.0
3088,20.196456050120172,3.4652991689140746,9.80055854337795,5169.0
4147,24.552282415488538,4.918046037633661,9.798144302587556,5170.0
3790,19.20904361337771,3.13940374843219,9.790832368081139,5171.0
2793,23.7250769692926,4.644834544985123,9.790573334337232,5172.0
6147,17.87220301567887,2.6957570125114705,9.78493197814446,5173.0
4254,19.320500727861415,3.1791408071103073,9.783078306530493,5174.0
4927,21.621369021914138,3.9475087117810537,9.778842886570978,5175.0
3416,19.913582983045973,3.378751871159306,9.777327369568056,5176.0
7185,20.09083833723511,3.4398572031949186,9.771266727650353,5177.0
3706,16.734908922294615,2.321522102012944,9.770342616255782,5178.0
7692,18.122387687521986,2.7910453771015598,9.749251556217306,5179.0
4287,23.20676348673477,4.487655476780285,9.743797056393914,5180.0
6204,18.242057351543757,2.8380680959519773,9.727853063687824,5181.0
7255,20.577328491466652,3.616648662912672,9.727382502728636,5182.0
1457,16.522449279467352,2.265701153516148,9.725345818918907,5183.0
7065,22.39818505716097,4.228692318601544,9.712108101356337,5184.0
1412,22.021060450277602,4.103402156696289,9.710853980188736,5185.0
6196,24.856094365079308,5.053061224463762,9.696910691688021,5186.0
6851,20.412504721661755,3.571879151719397,9.696867266503563,5187.0
5513,23.959825040788317,4.754825546227693,9.695348402105239,5188.0
2598,22.16327799213372,4.156014346011351,9.695234954099668,5189.0
7546,19.730561818379496,3.345311131988999,9.6946284224125,5190.0
7798,25.23431878425175,5.181072883210338,9.691100134620736,5191.0
3672,18.44354172514818,2.920526456543945,9.681962355516344,5192.0
4746,15.978923035410352,2.099263349888128,9.681132985745968,5193.0
7149,22.421601493932897,4.246945439657777,9.680765174959566,5194.0
2105,23.22555259903923,4.515422888139767,9.679283934619928,5195.0
939,19.10902613355547,3.1476119345360494,9.666190329947323,5196.0
7758,23.364644031233375,4.567450979666028,9.66229109223529,5197.0
7516,21.786928417372796,4.041591970673629,9.662152505351909,5198.0
7229,20.313347978852097,3.5533808746436164,9.653205354921248,5199.0
3813,18.643335651364968,2.999087547791854,9.646073007989406,5200.0
7050,19.79033862035467,3.382351401539725,9.643284415735497,5201.0
4712,22.06762901645429,4.141971129665107,9.64171562745897,5202.0
5969,16.41514700220704,2.2587936988692956,9.638765905599152,5203.0
6660,18.05566543545,2.8072787289094556,9.633829248721632,5204.0
4820,19.584550445571764,3.3176609020172925,9.631567739519888,5205.0
7529,18.159490803873116,2.8444658409705172,9.626093280961564,5206.0
1301,25.96546752253943,5.447248324672069,9.623722548523222,5207.0
2735,19.87202622828314,3.4168714655810812,9.621411831539897,5208.0
3860,17.811054162037042,2.730021745885589,9.620988924380274,5209.0
1227,20.413667030728032,3.6014332551166706,9.60936726537802,5210.0
5337,23.68576775818446,4.694913926123706,9.601025979813343,5211.0
7778,20.85723427669216,3.75295810722699,9.59835995501119,5212.0
4108,18.46793769192528,2.956885120881418,9.597282329281025,5213.0
7473,22.34136536184288,4.249178716081034,9.593829213599776,5214.0
6408,18.164993904681122,2.85716683975661,9.593493385411293,5215.0
4560,23.827797004819807,4.744970181042621,9.592886461691943,5216.0
1397,22.91708121663727,4.4414721459081505,9.59266477891282,5217.0
3808,22.911897835000307,4.443575156057038,9.581172366829193,5218.0
5999,17.572006491616257,2.667205538078853,9.570389877379698,5219.0
7455,23.12485942591509,4.522441652011517,9.557534469880538,5220.0
345,20.95056195359983,3.802972282862726,9.541645105011652,5221.0
4280,18.400866805039527,2.9539956486332937,9.538879859139646,5222.0
3048,15.911678170911165,2.1252085913722865,9.536052396794306,5223.0
7301,17.139330192524664,2.5361845425445795,9.530776564890925,5224.0
3768,16.51912656030395,2.3336385865352063,9.51821080069833,5225.0
6185,19.315163779232282,3.267125014266188,9.51378873643372,5226.0
7659,17.95948846180504,2.8192125485142494,9.501850816262293,5227.0
6826,22.235600017647947,4.245858406242345,9.498024798920913,5228.0
2366,21.79299656051818,4.098660295971262,9.497015672604393,5229.0
7019,20.180890795240114,3.5641892609374133,9.488323012427873,5230.0
5877,18.269011359871197,2.931594845556686,9.474226823201139,5231.0
7475,18.738582116712497,3.088752677212357,9.472324085075426,5232.0
7141,18.815652204366703,3.1152743052883074,9.469829288501781,5233.0
6906,20.090559821440873,3.540791383743796,9.468185670209486,5234.0
2413,20.729670203823478,3.7554025878845745,9.463462440169755,5235.0
1634,16.419879632567763,2.319751216837703,9.460625982054655,5236.0
7706,19.587996389576173,3.3763629438850975,9.458907557920881,5237.0
7275,20.32188005912346,3.629983761380168,9.431928774982953,5238.0
1609,21.072178448334803,3.8831689762107895,9.422671519702435,5239.0
1394,17.347142895433766,2.645713808686178,9.410001469375233,5240.0
6979,23.117593261807382,4.571056529750868,9.40442367255478,5241.0
6179,18.24444330943815,2.948034604064439,9.400339497244833,5242.0
4552,23.01303560313573,4.539611956777798,9.394199732802335,5243.0
2071,21.550454599184434,4.0526007218576705,9.392652433611422,5244.0
7704,21.76708854135719,4.125079495412969,9.391850055118283,5245.0
1838,21.042552365821003,3.884883434767944,9.38790206151717,5246.0
7636,22.392872608544767,4.33690920210182,9.382145002239307,5247.0
4251,17.816548296641784,2.8148919194178,9.371872538388384,5248.0
7568,23.8851827438429,4.837912503416629,9.371445233593015,5249.0
5906,17.510536245629396,2.7133954832234837,9.370349795958944,5250.0
6874,19.472335609050333,3.3678622192294387,9.368748951362017,5251.0
7565,18.663629942876902,3.1001847041662973,9.36307583037801,5252.0
5717,20.24990428080556,3.630389686334162,9.358735221803073,5253.0
7691,19.943337873974656,3.5284494965831983,9.35798938422506,5254.0
1401,21.48676759555485,4.047746611660795,9.343527760572464,5255.0
3198,22.362999706276423,4.340370345482159,9.341888669829945,5256.0
3569,19.56541967995069,3.408202962588784,9.340810792184339,5257.0
6222,17.078486789415678,2.581731872208113,9.33329117279134,5258.0
